1,1.6183561803213233,40.0,43.00830987046489,36.38148239821912,32.54079506606088
2,1.3032756714872975,48.1944465637207,51.573621944396436,48.74732272524976,45.36711374832735
3,1.2192529420383642,55.27777862548828,57.66194594249307,56.29972029393606,54.57934888347332
4,1.1384511502062689,60.41666793823242,66.10623763998197,57.84282501869726,57.34796999928794
5,1.0785478187389061,61.66666793823242,64.0984185580166,59.585253776680204,59.91460118429266
6,1.0217894139837047,65.0,66.14506851315926,64.64148804922692,64.86994974361603
7,0.986328348598845,61.80555725097656,66.00720819830259,59.72559410873024,57.26053488013881
8,0.9508093748587728,64.02777862548828,63.92676436251655,63.37144365054267,63.14587561865119
9,0.9041449298949841,65.83333587646484,68.6884902511555,63.927029008785624,63.80942132297717
10,0.9007134418018529,67.22222900390625,68.8413193006227,66.07177365517725,66.28525767298922
